Country Name,Country Code,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Armenia,ARM,110.575904460836,112.177590446084,113.754548647699,115.405444327362,117.173691605198,119.152230417984,121.248577449947,123.100351246927,124.217527221637,124.276923076923,123.120793818054,120.927994380049,118.128240252898,115.337688795223,113.008394801545,111.282507903056,110.048507200562,109.19181594661,108.500878117316,107.818651211802,107.154408148929,106.567474534598,106.004144713734,105.399192132069,104.715911485774,103.909413417633,103.007200561995,102.129083245522,101.443414120126,101.064769933263,101.037442922374,101.308008429926,101.777063575694,102.297260273973,102.759360730594,103.131260976466,103.434808570425,103.67899543379,,
American Samoa,ASM,168.485,174.845,182.065,189.73,197.605,205.57,213.705,221.73,229.47,236.755,243.41,249.5,255.125,260.495,265.79,271.045,276.135,280.9,285.245,289.08,292.48,295.385,297.475,298.42,297.785,295.545,291.835,287.45,283.375,280.42,278.775,278.345,278.585,278.955,279.03,278.695,278.085,277.305,,
Antigua and Barbuda,ATG,140.429545454545,140.409090909091,140.406818181818,140.418181818182,140.420454545455,140.35,140.256818181818,140.359090909091,140.925,142.120454545455,144.006818181818,146.497727272727,149.493181818182,152.729545454545,156.072727272727,159.490909090909,162.970454545455,166.406818181818,169.713636363636,172.743181818182,175.481818181818,177.95,180.252272727273,182.606818181818,185.140909090909,187.988636363636,190.975,194.077272727273,197.143181818182,200.068181818182,202.840909090909,205.470454545455,207.977272727273,210.368181818182,212.661363636364,214.818181818182,216.875,218.822727272727,,
Australia,AUS,1.94303789229788,1.9757103992294,2.00057274514143,2.02335238144826,2.05120862241777,2.08510472124234,2.11706129674707,2.1519857334392,2.18871952410086,2.22135298022728,2.24984705101337,2.2773127839319,2.29970191218776,2.32417375004881,2.35242049906929,2.38353097379691,2.41034585996381,2.43559871392682,2.46358512424664,2.49313356677037,2.52697759785481,2.55800997097223,2.58977129245148,2.61997058172683,2.65477786600367,2.69423219608711,2.71111516082423,2.76599455892116,2.82359449643987,2.86785858401781,2.90798641031983,2.95920036968095,3.01057352615753,3.05581479504836,3.10011259648803,3.14493553058884,3.19836141871706,3.24787091037205,,
Austria,AUT,91.6530636958101,91.7188181157665,91.5707193024946,91.5649551949625,91.6079559215306,91.6661903608622,91.7242189392105,91.8541656575442,92.2689149915234,92.9746912085251,93.9076168563817,94.9468273189634,95.7330225236135,96.1021797045289,96.2494308549285,96.3794744490191,96.4887503027367,96.5946839428433,96.7828045531606,97.0158149673044,97.3879026398644,97.8682126422863,98.3461249697263,98.9581738919835,99.6346451925406,100.128856866069,100.456380634067,100.771343457095,101.035663251714,101.28742536726,101.641731568174,102.114870266734,102.747125322606,103.563321740606,104.734597673291,105.873339796413,106.61131846825,107.131858943286,,
Azerbaijan,AZE,75.0965788240383,76.3011764423135,77.5330401240131,78.8009781655191,80.1091964382278,81.457286371775,82.837473112465,84.2379201365106,85.6420803441604,86.0280952209284,87.3739740677986,88.7078361392504,90.0657317615391,91.2914428542245,92.3489190910511,93.2862275736929,94.1904899239338,95.2317912675107,96.5207665800133,97.434779976999,98.1937920681807,98.9124645960929,99.6237235638581,100.475372556609,101.522501814662,102.672531674674,103.853368672016,106.059762547351,108.291290455327,109.542344173442,110.976336228798,112.460790244138,113.923480806688,115.348813858679,116.731076781631,118.033288980283,119.208741622511,120.25759188908,,
Burundi,BDI,166.141744548287,170.55011682243,175.13800623053,179.949221183801,185.001246105919,190.293808411215,195.761020249221,201.273481308411,206.661565420561,211.797468847352,216.702609034268,221.400661993769,225.780919003115,229.710436137072,233.140342679128,235.985591900312,238.400700934579,240.870872274143,244.047196261682,248.398403426791,254.110046728972,261.063785046729,269.048325545171,277.713707165109,286.793496884735,296.255841121495,306.161448598131,316.43707165109,327.011721183801,337.835124610592,348.847585669782,360.046417445483,371.507087227414,383.345054517134,395.639953271028,408.411292834891,421.61253894081,435.178309968847,,
Belgium,BEL,300.395551492992,300.313924436319,300.290067032297,300.285557586837,300.375015234613,300.48211456429,300.738391224863,301.696039000609,302.79393662401,303.698324192566,304.828945764778,306.068190127971,307.266148689823,308.214594759293,308.860786106033,309.464868982328,310.214655697745,310.87775746496,311.591072516758,338.548546895641,339.71499339498,341.241248348745,342.672820343461,344.159081902246,346.057364597094,348.347357992074,350.914795244386,353.697919418758,356.555250990753,359.827807133421,364.539762219287,366.807529722589,368.540521796565,370.180217965654,372.33143989432,374.221334214003,375.66571994716,377.379590488771,,
Benin,BEN,33.878378857751,34.8325381340901,35.8277758070238,36.8643047179851,37.9434373891451,39.0608726498758,40.220485987939,41.4406172401561,42.7458318552678,44.1511972330614,45.6677545228805,47.2845423909188,48.9691468605889,50.6759045760908,52.3727562965591,54.0463994324228,55.708087974459,57.3809418233416,59.0998758424973,60.8899077687123,62.759205391983,64.6984746363959,66.6952465413267,68.730072720823,70.7894909542391,72.8706367506208,74.9804008513657,77.1276605179142,79.3252305782192,81.5826002128414,83.9023501241575,86.2828485278468,88.7246718694573,91.2277314650585,93.7917878680383,96.4178077332387,99.1059950336999,101.853804540617,,
Burkina Faso,BFA,25.5305774853801,26.1632273391813,26.8308114035088,27.5264583333333,28.2452777777778,28.9864364035088,29.7517543859649,30.5420796783626,31.3589839181287,32.2040679824561,33.0777997076023,33.9806652046784,34.914009502924,35.8793274853801,36.878216374269,37.9120394736842,38.9822807017544,40.0903581871345,41.2379239766082,42.4267214912281,43.6571235380117,44.9309100877193,46.2522807017544,47.6263742690059,49.0567799707602,50.5452229532164,52.0907492690058,53.6905153508772,55.3402704678363,57.0365899122807,58.7789290935672,60.5674415204678,62.4005519005848,64.2764217836257,66.1937719298246,68.1518640350877,70.150716374269,72.1910307017544,,
Bangladesh,BGD,628.15945302297,644.7885995237,661.769148037182,679.238910655297,697.274179918568,715.89147268956,734.970876546055,754.293231927479,773.569148037182,792.593969424599,811.240109088116,829.559099638934,847.742498271491,866.080387185988,884.765560420988,903.817523238842,923.104947376508,942.48150879619,961.739686563724,980.701098563417,999.375501267573,1017.73125144042,1035.50432511331,1052.36559115003,1068.10712913882,1082.59317815165,1095.95437504801,1108.58234616271,1121.0324575555,1133.71309057386,1146.75527387263,1160.06555273873,1173.55314588615,1187.04298225398,1200.4016824153,1213.62180994085,1226.74518706307,1239.73813474687,,
Bulgaria,BGR,80.3680466419597,80.6061375757028,80.8075386423212,80.9968272620446,80.9956340956341,80.9741571002441,81.0933652716261,81.1845430714996,80.2401880141011,78.8058302449607,78.0291693030823,77.1957335261683,76.5824188737232,76.3227967097532,75.9836120401338,75.5927506101419,75.1339419687246,74.6342402603272,74.216975503932,73.8513242339329,72.3957516044473,72.0327297794118,71.4841132665257,70.953107760206,70.4986377025037,69.9716652858326,69.4718534204953,68.98592210662,68.5744565217391,68.1245302137067,67.6890935887988,67.2981577008106,66.922577376566,66.5432756079587,66.1200350036846,65.6579034635225,65.1800571112749,64.7110998526161,,
Bahrain,BHR,542.202898550725,559.352173913043,574.566666666667,590.192753623188,607.866666666667,628.228985507246,650.697101449275,674.2,697.21884057971,718.734782608696,738.785507246377,736.735211267606,755.228169014085,774.070422535211,793.940845070422,815.015492957746,837.925352112676,864.361971830986,896.535211267606,936.070422535211,982.464788732394,1035.40845070423,1081.53888888889,1136.77534246575,1201.56351351351,1295.16621621622,1381.232,1466.63815789474,1559.30921052632,1628.43044619423,1666.43155149935,1688.23636363636,1707.82987012987,1732.90920881971,1763.30719794344,1830.28626444159,1915.48333333333,2012.10256410256,,
"Bahamas, The",BHS,21.5105894105894,21.9962037962038,22.487012987013,22.9683316683317,23.4344655344655,23.8781218781219,24.3021978021978,24.7203796203796,25.1486513486513,25.5971028971029,26.0746253746254,26.5762237762238,27.0794205794206,27.5573426573427,27.9899100899101,28.3696303696304,28.7075924075924,29.030969030969,29.3769230769231,29.7747252747253,30.2315684315684,30.734965034965,31.281018981019,31.8574425574426,32.4523476523477,33.0701298701299,33.704995004995,34.3336663336663,34.9250749250749,35.4581418581419,35.9223776223776,36.3217782217782,36.6795204795205,37.0254745254745,37.3826173826174,37.7545454545455,38.1367632367632,38.524975024975,,
Bosnia and Herzegovina,BIH,82.47029296875,83.30435546875,84.13880859375,84.9719921875,85.78388671875,86.63916015625,87.490546875,88.0754296875,88.04333984375,87.1762109375,85.33828125,82.68892578125,79.666796875,76.88529296875,74.78611328125,73.52380859375,72.9701171875,72.9362890625,73.11236328125,73.26515625,73.3498828125,73.42556640625,73.48005859375,73.5194140625,73.541640625,73.5433984375,73.49201171875,73.32541015625,72.96767578125,72.3726171875,71.50728515625,70.409609375,69.1913671875,68.0098828125,66.9797265625,66.13794921875,65.4596484375,64.92048828125,,
Belarus,BLR,47.8702425557089,48.1956221652534,48.5259317688819,48.8562413725104,49.1766909879708,49.5119305856833,49.8471701833958,49.990140011832,50.1380398343522,50.2317097219483,50.2563596923684,50.3648195622165,50.4782094261487,50.4190494971406,50.2563596923684,50.0887398935121,49.8767501478998,49.6401104318675,49.4317590218892,49.1994182606981,48.9476878327746,48.6394911995267,48.3002958142287,47.9766579557221,47.6453926933886,47.3382158698866,47.1215032035485,46.9590192212913,46.8729168721033,46.7746821094135,46.6865704006702,46.6438075994283,46.6516697222387,46.6786764742109,46.7519435603859,46.808353203145,46.7917828464456,46.7213469307321,,
Belize,BLZ,6.46961858833845,6.64120999561596,6.83121437965804,7.02941692240246,7.23007452871548,7.43397632617273,7.64283209118808,7.84844366505918,8.04344585708023,8.22244629548444,8.37948268303376,8.51924594476107,8.66396317404647,8.84169224024551,9.07330118369136,9.3669443226655,9.71394125383604,10.0941692240246,10.4769399386234,10.8421744848751,11.1822884699693,11.5031565103025,11.8118369136344,12.122577816747,12.4418237615081,12.7723805348531,13.109644892591,13.4512056115739,13.7946076282332,14.1370013152126,14.4776852257782,14.8181060938185,15.1559403770276,15.4917141604559,15.8231477422183,16.1507672073652,16.4741341516879,16.7939938623411,,
Bermuda,BMU,1019.44444444444,1026.83333333333,1035.74074074074,1044.87037037037,1053.66666666667,1062.62962962963,1071.27777777778,1080.5,1089.64814814815,1098.62962962963,1092.98148148148,1085.09259259259,1090.92592592593,1098.51851851852,1106.40740740741,1113.5,1120.31481481481,1128.57407407407,1134.90740740741,1145.05555555556,1157.48148148148,1165.03703703704,1172.68518518519,1180.37037037037,1188.03703703704,1194.87037037037,1201.62962962963,1208.75925925926,1215.48148148148,1206,1195.62962962963,1199.96296296296,1203.72222222222,1206.25925925926,1208.09259259259,1195.44444444444,1182.83333333333,1183.68518518519,,
Bolivia,BOL,5.2590215083541,5.36725191544355,5.47661035724176,5.58859595679867,5.70429243976738,5.82399058432567,5.94740515092772,6.07432659466445,6.20429890150466,6.3369694452137,6.47231237884243,6.6102806240192,6.75053724729992,6.89263546570664,7.03621711437275,7.1810837256531,7.32710514169667,7.47416320502169,7.62214160435706,7.77094987538078,7.92046893750577,8.07054555524785,8.22100987722699,8.37168282100988,8.52238622726853,8.67298901504662,8.82344502907782,8.97392873626881,9.12470229853226,9.27591341272039,9.42762946552202,9.57968891350503,9.73172251453891,9.88324286901135,10.0339075048463,10.1835336471891,10.3321822209914,10.4801440044309,,
Brazil,BRA,14.784428951896,15.1347455295078,15.4877538543264,15.8388791046812,16.1847113113683,16.5238815095225,16.8568133579959,17.1841468317114,17.5072809261391,17.8273186378788,18.1437505234418,18.4561854671015,18.7660276090135,19.0751431538596,19.384682357558,19.6951333669931,20.0055330492191,20.3137603581658,20.6168685855944,20.9125880877803,21.2004167195094,21.4805594306867,21.752356864087,22.0152425061078,22.2689627117995,22.5130654667187,22.7479373401259,22.9752507136755,23.1973267975889,23.4159318939381,23.6313989715415,23.843497715999,24.0527083777013,24.2594337974717,24.4637872780308,24.6661405528024,24.8660377787402,25.0617146877176,,
Barbados,BRB,589.060465116279,590.879069767442,592.537209302326,594.16976744186,595.953488372093,597.946511627907,600.027906976744,602.255813953488,604.560465116279,606.820930232558,609.097674418605,611.372093023256,613.648837209302,616.03023255814,618.5,621.039534883721,623.681395348837,626.358139534884,628.96511627907,631.420930232558,633.706976744186,635.867441860465,637.979069767442,640.193023255814,642.604651162791,645.290697674419,648.141860465116,651.037209302326,653.737209302326,656.118604651163,658.109302325581,659.762790697674,661.148837209302,662.383720930233,663.551162790698,664.646511627907,665.648837209302,666.604651162791,,
Brunei Darussalam,BRN,37.9557874762808,39.1013282732448,40.2415559772296,41.3996204933586,42.5882352941176,43.8172675521822,45.0787476280835,46.376660341556,47.7146110056926,49.0918406072106,50.5138519924099,51.9711574952562,53.4504743833017,54.9244781783681,56.3779886148008,57.8026565464896,59.195825426945,60.5569259962049,61.9001897533207,63.2193548387097,64.5231499051233,65.8020872865275,67.03889943074,68.2037950664137,69.2812144212524,70.2584440227704,71.1512333965844,71.995825426945,72.846679316888,73.7445920303605,74.7034155597723,75.7110056925996,76.73889943074,77.7567362428842,78.7313092979127,79.6567362428843,80.546679316888,81.3965844402277,,
Bhutan,BTN,8.94863343535304,9.18044646105772,9.41341523446697,9.66271429488689,9.93651948719046,10.2451255270424,10.5796502793057,10.9053785073732,11.1759304839158,11.3605932838217,11.4426941763157,11.4402970699655,11.3988827772189,13.3644472361809,13.4328894472362,13.6047989949749,13.862135678392,14.180351758794,14.5197487437186,14.8495979899497,15.1669095477387,15.4780150753769,15.7748743718593,16.7591625783771,17.0198074350028,17.2470026497363,17.4429519636907,17.6197234829604,17.795970301965,17.9841540519978,18.1886559802713,18.4060130650366,18.6330246346774,18.8643649815043,19.0960726185167,19.3138108221477,19.5460098573826,19.7796539066597,,
Botswana,BWA,1.64172004305401,1.69897305595257,1.75766943694528,1.81998306071674,1.88729200854022,1.96027738076333,2.03783812397438,2.11753921620525,2.19590281086232,2.27049212146878,2.34030490709862,2.40597991989131,2.4687417288656,2.53041307148025,2.59236849999118,2.65509854780936,2.71809150741976,2.78056040795441,2.84131773507667,2.89967533040425,2.95497679671096,3.00784677006687,3.06034090307554,3.1152982901911,3.17448696910345,3.23948088154853,3.30926190602227,3.38015633546839,3.44695886930284,3.50626577029626,3.55620136572971,3.59880542762868,3.63938912709756,3.68538633917386,3.74202177403702,3.81120639457943,3.89087572565419,3.97732077003158,,
Central African Republic,CAF,3.63485344633857,3.74865806285916,3.86580949629202,3.97826896529584,4.08066069536743,4.1699011204212,4.24866929917493,4.32433464958747,4.4074207839738,4.50534527593181,4.62054480079617,4.75013002022537,4.88964011685768,5.03229156634242,5.17297826575492,5.31033901569874,5.44549102699926,5.57880670326495,5.7112892869755,5.84355998587435,5.97453529808341,6.10313172172461,6.23003146168416,6.35635654435134,6.48235898423705,6.61028443930784,6.73858550836303,6.85955889434653,6.96270024719895,7.04158239429837,7.09274615557482,7.12127355613342,7.13978779415069,7.16583357411153,7.21238402516935,7.2838341519792,7.37748081800379,7.49040900189412,,
Canada,CAN,2.76835266836873,2.80148233412413,2.82931195827603,2.85614811741335,2.88236647002595,2.91116122865311,2.94978924978724,2.98828599121753,3.04238549833307,3.08860186557717,3.12722531367149,3.16446145763971,3.19942848156117,3.23466308408036,3.26830816488374,3.30265135925243,3.33563636079723,3.36343430828311,3.39088515089358,3.42261133957721,3.45999560542028,3.49782657917661,3.52949755676983,3.56258260750269,3.5963894177628,3.63290915600646,3.66836147983568,3.70830229800827,3.75088477166589,3.79282222363503,3.83012473244929,3.87193949310642,3.91306695934121,3.9526049038602,3.98221511356196,4.02756394169263,4.07617290105838,4.1341593804758,,
Central Europe and the Baltics,CEB,96.875507077839,97.4198524916895,97.9338856203417,98.4224217914934,98.8747642034099,99.3141470719625,99.7412115468437,100.095079109002,100.288769453289,100.235809077629,99.9781589159915,99.6541464845023,99.5921211013226,99.5692159829716,99.4286161620915,99.2041977963108,99.0239084674653,98.8585841034719,98.6971573005033,98.1485117690074,97.435544683131,96.9482889892374,96.643239769559,96.3641896766102,96.1146166995684,95.8730167794238,95.5256584350576,95.1847902509316,94.9175805763282,94.5707496597873,94.3444757595627,94.144505916996,93.8523753634375,93.5448751785101,93.3307934834502,93.093420369972,92.8657467294316,92.6887511000967,,
Switzerland,CHE,160.748684476827,161.690674964582,162.385473588342,162.965544283943,163.686533937109,164.540565154697,165.577322978067,166.798704748413,168.152799210706,169.888411039996,172.025044903742,173.932151078955,175.523413190316,176.928204609274,178.114472918617,178.907356810362,179.343385533939,179.881622223347,180.746135357369,181.769304726242,182.9277635807,184.321466524973,185.698767743731,186.984438259109,188.195632370059,189.385176000202,191.090115396295,193.533631946553,195.966975402369,198.018751897965,200.23276647434,202.370204474137,204.710648851098,207.223630934305,209.59585261981,211.897247775143,213.883833978261,215.465192227053,,
Channel Islands,CHI,651.444444444444,656.444444444444,662.388888888889,668.914141414141,675.757575757576,683.040404040404,690.717171717172,698.232323232323,704.949494949495,710.489898989899,714.489898989899,717.20202020202,719.227272727273,721.550505050505,724.646464646465,729.030303030303,734.277777777778,739.89898989899,745.217171717172,749.691919191919,753.015151515152,755.510101010101,757.929292929293,761.222222222222,766.030303030303,772.722222222222,781.030303030303,790.106060606061,798.924242424242,806.656565656566,813.080808080808,818.439393939394,823.429292929293,828.823232323232,835.287878787879,843.040404040404,851.848484848485,861.090909090909,,
Chile,CHL,15.5770296369222,15.7947593378631,16.0153900571865,16.2442732794285,16.4851519504204,16.738799406078,17.003863989714,17.2792993442111,17.56314186881,17.8534575512554,18.1502006638584,18.452222634668,18.7549883528886,19.0527724428807,19.3412845714778,19.6190170698773,19.8864702527934,20.1440368403781,20.3929366859799,20.63441788652,20.8681159654191,21.094469370518,21.3167005589538,21.5390487564758,21.7646489996396,21.9957002523092,22.2319967398848,22.4714672670443,22.7107696777005,22.9479444058897,23.1779990639273,23.4023001027528,23.6324879090611,23.8846061770038,24.1675623913967,24.4899641172135,24.8414795866217,25.1894551949344,,
China,CHN,105.455569844281,107.020192749454,108.577806968308,110.011809432054,111.520085053376,113.191231098808,115.021003387917,116.887912255814,118.693811029988,120.448249116415,122.102948962669,123.60857197122,125.03779973198,126.459069654428,127.839872165964,129.186998857259,130.515952214975,131.774346372461,132.920270225821,133.971903614969,134.948589664422,135.855780324981,136.70462094405,137.51895882527,138.330135459593,139.104692987575,139.83309813575,140.551423387482,141.252233956931,141.936072304132,142.617788539051,143.314362368783,144.023662585466,144.754720237128,145.492142594565,146.282102014807,147.102282546731,147.774419499208,,
Cote d'Ivoire,CIV,26.395248427673,27.5628647798742,28.7576729559748,29.9688773584906,31.189320754717,32.4127924528302,33.6421006289308,34.8891194968553,36.1712358490566,37.4996006289308,38.8754842767296,40.2906540880503,41.7347106918239,43.1932012578616,44.6533301886792,46.1167452830189,47.5807358490566,49.0232924528302,50.4168962264151,51.744213836478,52.9969402515723,54.1872295597484,55.3446949685535,56.5109842767296,57.7185943396226,58.9777169811321,60.2869496855346,61.6527295597484,63.0790786163522,64.5690062893082,66.1278364779874,67.7584528301887,69.4575660377358,71.2190943396226,73.0382012578616,74.9142327044025,76.8474056603774,78.8340440251572,,
Cameroon,CMR,18.803355122591,19.3920437477523,20.0048571005479,20.6423578938461,21.3044065071608,21.9912441031499,22.7011444648939,23.4296355059127,24.1708595121745,24.92032324258,25.6772905163843,26.4422140424362,27.213494531531,27.9896300057117,28.7702481436822,29.5547206532546,30.3451249180258,31.1475788538427,31.9701254468913,32.819157623067,33.697002390472,34.6038903344545,35.54159844302,36.5114383025534,37.514349178143,38.5514945738402,39.6232002707791,40.7282985339849,41.864826214804,43.0311099828648,44.2266759746991,45.4512639884919,46.7036872501111,47.9825960948573,49.2868270186795,50.6157030737662,51.96858539062,53.3440396860655,,
"Congo, Dem. Rep.",COD,11.9275397543063,12.2261498423061,12.5289949493836,12.8447378752123,13.1806629761143,13.5347155995677,13.9073694889835,14.3110138726539,14.7613713857215,15.2674281555325,15.8391919013696,16.4680606956177,17.1217375002757,17.7556617630842,18.3393568734699,18.8602981848658,19.3322560155268,19.7834048653537,20.2552281599435,20.7784698176044,21.3619170287378,21.9984870205774,22.6839209545445,23.4087774861604,24.166160428751,24.9566820317152,25.7840307889107,26.6474912331003,27.5461820427428,28.4792364526587,29.4458221036148,30.445181623696,31.4765020621513,32.5389581173772,33.6316058313668,34.7540327738691,35.9051476588518,37.0825927968064,,
"Congo, Rep.",COG,5.36055344070278,5.51939385065886,5.68214934114202,5.84771303074671,6.01554319180088,6.18553147877013,6.35818155197657,6.53429575402635,6.7149663250366,6.9011420204978,7.09315373352855,7.29120058565154,7.49598828696925,7.70818448023426,7.9283513909224,8.15758418740849,8.39614348462665,8.64319472913616,8.89731185944363,9.15789165446559,9.42292825768668,9.69363396778917,9.97632503660322,10.2795549048316,10.6084187408492,10.9667437774524,11.3502869692533,11.7466676427526,12.1387994143485,12.5146061493411,12.8692298682284,13.207019033675,13.5366237188873,13.8710541727672,14.2198916544656,14.5856398243045,14.9654494875549,15.3568462664715,,
Colombia,COL,24.7828823794502,25.3283677332132,25.8802911221271,26.4364398377648,26.9952176656151,27.5551861198738,28.1166444344299,28.681863001352,29.2541658404687,29.8355736818387,30.4266137899955,31.0252978819288,31.6280054078414,32.2298134294727,32.8268931951329,33.4172032447048,34.0007237494367,34.5780144209103,35.150489409644,35.7187607030194,36.2829707075259,36.8412465074358,37.389699864804,37.9233465525011,38.4386940063091,38.9372699414151,39.4209211356467,39.8873114015322,40.3335322217215,40.7595304191077,41.1561487156377,41.5283650292925,41.9067075259126,42.332317260027,42.8307048219919,43.4205029292474,44.0827796304642,44.7598521856692,,
